path,engine,dialect,script_id,speaker_ref,difficulty_spoof_prob,verdict
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_03.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.6092,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_04.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.6127,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_05.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.8413,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_06.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.5476,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_07.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.8945,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_08.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.6263,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_09.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.4609,边界
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_10.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.4286,边界
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_11.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.6203,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_00.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.5938,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_01.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.3287,边界
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_02.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.5247,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_03.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.3486,边界
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_04.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.6248,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_05.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.3489,边界
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_06.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.6184,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_07.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.5554,可检
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_08.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.603,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_00.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9717,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_01.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9882,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_02.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9706,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_03.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.902,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_04.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9482,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_05.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9227,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_06.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9889,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_07.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9792,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_08.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9556,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_09.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9346,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_10.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9509,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000017_11.wav,edgetts,minnan,SC-000017,zh-TW-HsiaoChenNeural,0.9858,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000024_00.wav,edgetts,minnan,SC-000024,zh-TW-HsiaoChenNeural,0.9704,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000024_01.wav,edgetts,minnan,SC-000024,zh-TW-HsiaoChenNeural,0.9981,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000024_02.wav,edgetts,minnan,SC-000024,zh-TW-HsiaoChenNeural,0.9187,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000024_03.wav,edgetts,minnan,SC-000024,zh-TW-HsiaoChenNeural,0.9796,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_00.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.7333,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_01.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.7772,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_02.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.3218,边界
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_03.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.7672,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_04.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.861,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_05.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.4908,边界
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_06.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.8327,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_07.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.8488,可检
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_08.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.3154,边界
data/redteam/factory/segments/edgetts/minnan/seg_edgetts_minnan_zh-TW-YunJheNeural_SC-000017_09.wav,edgetts,minnan,SC-000017,zh-TW-YunJheNeural,0.5459,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_00.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.5171,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_01.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.9214,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_02.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.5166,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_03.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.8845,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_04.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.765,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_05.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.9201,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_06.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.8415,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_07.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.7746,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000017_08.wav,edgetts,sichuan,SC-000017,zh-CN-YunxiNeural,0.5648,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_00.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.8526,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_01.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9945,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_02.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9343,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_03.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9968,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_04.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9599,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_05.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.993,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_06.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.7638,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_07.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9461,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_08.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.753,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_09.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9533,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_10.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9558,可检
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000017_11.wav,edgetts,sichuan,SC-000017,zh-CN-XiaoxiaoNeural,0.9342,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_00.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9726,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_01.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.931,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_02.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9773,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_03.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9542,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_04.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9929,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_05.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.952,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_06.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9922,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_07.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9164,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_08.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9969,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_09.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9601,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_10.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.8324,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000017_11.wav,edgetts,cantonese,SC-000017,zh-HK-HiuMaanNeural,0.9689,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000024_00.wav,edgetts,cantonese,SC-000024,zh-HK-HiuMaanNeural,0.9962,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000024_01.wav,edgetts,cantonese,SC-000024,zh-HK-HiuMaanNeural,0.9756,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000024_02.wav,edgetts,cantonese,SC-000024,zh-HK-HiuMaanNeural,0.9751,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000024_03.wav,edgetts,cantonese,SC-000024,zh-HK-HiuMaanNeural,0.967,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_00.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.7925,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_01.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.9841,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_02.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.6434,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_03.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.5407,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_04.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.8156,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_05.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.8026,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_06.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.5966,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_07.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.9162,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_08.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.7906,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_09.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.9587,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_10.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.8159,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000017_11.wav,edgetts,cantonese,SC-000017,zh-HK-WanLungNeural,0.6381,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000024_00.wav,edgetts,cantonese,SC-000024,zh-HK-WanLungNeural,0.8342,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000024_01.wav,edgetts,cantonese,SC-000024,zh-HK-WanLungNeural,0.6072,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000024_02.wav,edgetts,cantonese,SC-000024,zh-HK-WanLungNeural,0.8512,可检
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000024_03.wav,edgetts,cantonese,SC-000024,zh-HK-WanLungNeural,0.6666,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000024_00.wav,edgetts,dongbei,SC-000024,zh-CN-liaoning-XiaobeiNeural,0.836,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000024_01.wav,edgetts,dongbei,SC-000024,zh-CN-liaoning-XiaobeiNeural,0.9245,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000024_02.wav,edgetts,dongbei,SC-000024,zh-CN-liaoning-XiaobeiNeural,0.7544,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000024_03.wav,edgetts,dongbei,SC-000024,zh-CN-liaoning-XiaobeiNeural,0.7392,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_00.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.8128,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_01.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.9181,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_02.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.9191,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_03.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.9298,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_04.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.9523,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_05.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.7293,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_06.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.7822,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_07.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.8642,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_08.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.918,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_09.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.5772,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_10.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.8819,可检
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000017_11.wav,edgetts,dongbei,SC-000017,zh-CN-liaoning-XiaobeiNeural,0.602,可检
