path,engine,dialect,script_id,speaker_ref,difficulty_spoof_prob,verdict
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000347_00.wav,edgetts,mandarin,SC-000347,zh-CN-YunxiNeural,0.0509,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000235_01.wav,edgetts,mandarin,SC-000235,zh-CN-YunxiNeural,0.0515,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000511_00.wav,edgetts,mandarin,SC-000511,zh-CN-YunjianNeural,0.052,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000765_00.wav,edgetts,cantonese,SC-000765,zh-HK-WanLungNeural,0.0522,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000449_00.wav,edgetts,mandarin,SC-000449,zh-CN-YunyangNeural,0.0523,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000106_02.wav,edgetts,henan,SC-000106,zh-CN-shaanxi-XiaoniNeural,0.0524,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001451_00.wav,edgetts,sichuan,SC-001451,zh-CN-YunxiNeural,0.0532,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000773_00.wav,edgetts,henan,SC-000773,zh-CN-shaanxi-XiaoniNeural,0.0535,隐蔽(难检)
data/redteam/factory/segments/sovits_api/dongbei/seg_sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000264_00.wav,sovits_api,dongbei,SC-000264,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,0.0543,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000036_00.wav,edgetts,mandarin,SC-000036,zh-CN-YunjianNeural,0.0544,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000036_03.wav,edgetts,mandarin,SC-000036,zh-CN-YunyangNeural,0.0544,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000449_02.wav,edgetts,mandarin,SC-000449,zh-CN-YunxiNeural,0.055,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000576_00.wav,edgetts,sichuan,SC-000576,zh-CN-YunxiNeural,0.056,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000341_00.wav,edgetts,mandarin,SC-000341,zh-CN-YunjianNeural,0.056,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000697_00.wav,edgetts,henan,SC-000697,zh-CN-shaanxi-XiaoniNeural,0.0562,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000449_00.wav,edgetts,mandarin,SC-000449,zh-CN-YunjianNeural,0.057,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_08.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.0576,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000036_00.wav,edgetts,mandarin,SC-000036,zh-CN-YunxiNeural,0.0586,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000728_00.wav,edgetts,henan,SC-000728,zh-CN-shaanxi-XiaoniNeural,0.0589,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000228_03.wav,sovits_api,cantonese,SC-000228,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,0.0589,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000228_02.wav,sovits_api,cantonese,SC-000228,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,0.0594,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-001024_02.wav,edgetts,sichuan,SC-001024,zh-CN-XiaoxiaoNeural,0.0599,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000351_00.wav,edgetts,henan,SC-000351,zh-CN-shaanxi-XiaoniNeural,0.0608,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000474_00.wav,edgetts,mandarin,SC-000474,zh-CN-YunyangNeural,0.0616,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000470_02.wav,edgetts,mandarin,SC-000470,zh-CN-YunjianNeural,0.0622,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000235_00.wav,edgetts,mandarin,SC-000235,zh-CN-XiaoxiaoNeural,0.0622,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000474_01.wav,edgetts,mandarin,SC-000474,zh-CN-YunjianNeural,0.0627,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000978_00.wav,edgetts,henan,SC-000978,zh-CN-shaanxi-XiaoniNeural,0.0636,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000327_00.wav,edgetts,mandarin,SC-000327,zh-CN-YunjianNeural,0.0639,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-001002_01.wav,edgetts,sichuan,SC-001002,zh-CN-XiaoxiaoNeural,0.0641,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000204_01.wav,edgetts,mandarin,SC-000204,zh-CN-YunjianNeural,0.0645,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000116_00.wav,edgetts,cantonese,SC-000116,zh-HK-WanLungNeural,0.0646,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000877_03.wav,edgetts,dongbei,SC-000877,zh-CN-liaoning-XiaobeiNeural,0.0649,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-001537_00.wav,edgetts,cantonese,SC-001537,zh-HK-WanLungNeural,0.065,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000513_00.wav,edgetts,sichuan,SC-000513,zh-CN-YunxiNeural,0.0667,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000017_07.wav,edgetts,mandarin,SC-000017,zh-CN-YunyangNeural,0.0674,隐蔽(难检)
data/redteam/factory/segments/sovits_api/mandarin/seg_sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000090_02.wav,sovits_api,mandarin,SC-000090,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,0.0674,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000373_01.wav,edgetts,sichuan,SC-000373,zh-CN-YunxiNeural,0.0676,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001061_00.wav,edgetts,sichuan,SC-001061,zh-CN-YunxiNeural,0.0685,隐蔽(难检)
data/redteam/factory/segments/sovits_api/minnan/seg_sovits_api_minnan_ref_boot_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000001_SC-000369_02.wav,sovits_api,minnan,SC-000369,ref_boot_edgetts_minnan_zh-TW-HsiaoChenNeural_SC-000001,0.0687,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000722_00.wav,edgetts,sichuan,SC-000722,zh-CN-XiaoxiaoNeural,0.0689,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000488_00.wav,edgetts,mandarin,SC-000488,zh-CN-XiaoxiaoNeural,0.0694,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-001672_00.wav,edgetts,dongbei,SC-001672,zh-CN-liaoning-XiaobeiNeural,0.0695,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000103_04.wav,sovits_api,cantonese,SC-000103,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,0.0696,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000327_00.wav,edgetts,mandarin,SC-000327,zh-CN-YunxiNeural,0.0699,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000627_00.wav,edgetts,sichuan,SC-000627,zh-CN-YunxiNeural,0.07,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000440_00.wav,edgetts,mandarin,SC-000440,zh-CN-YunjianNeural,0.0714,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000517_00.wav,edgetts,henan,SC-000517,zh-CN-shaanxi-XiaoniNeural,0.0715,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000756_00.wav,edgetts,sichuan,SC-000756,zh-CN-YunxiNeural,0.0726,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000017_09.wav,edgetts,mandarin,SC-000017,zh-CN-YunjianNeural,0.0731,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000331_00.wav,edgetts,mandarin,SC-000331,zh-CN-YunjianNeural,0.0732,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000440_00.wav,edgetts,mandarin,SC-000440,zh-CN-YunxiNeural,0.0733,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-001623_01.wav,edgetts,cantonese,SC-001623,zh-HK-WanLungNeural,0.0733,隐蔽(难检)
data/redteam/factory/segments/sovits_api/dongbei/seg_sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000124_00.wav,sovits_api,dongbei,SC-000124,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,0.0735,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000743_00.wav,edgetts,sichuan,SC-000743,zh-CN-YunxiNeural,0.0737,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000879_00.wav,edgetts,sichuan,SC-000879,zh-CN-YunxiNeural,0.074,隐蔽(难检)
data/redteam/factory/segments/sovits_api/mandarin/seg_sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000036_01.wav,sovits_api,mandarin,SC-000036,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,0.0744,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000812_00.wav,edgetts,sichuan,SC-000812,zh-CN-YunxiNeural,0.0746,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000440_02.wav,edgetts,mandarin,SC-000440,zh-CN-YunxiNeural,0.0747,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000347_00.wav,edgetts,mandarin,SC-000347,zh-CN-YunyangNeural,0.0748,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-001389_04.wav,edgetts,dongbei,SC-001389,zh-CN-liaoning-XiaobeiNeural,0.075,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000576_00.wav,edgetts,sichuan,SC-000576,zh-CN-XiaoxiaoNeural,0.0751,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000689_00.wav,edgetts,cantonese,SC-000689,zh-HK-WanLungNeural,0.0752,隐蔽(难检)
data/redteam/factory/segments/sovits_api/dongbei/seg_sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000154_00.wav,sovits_api,dongbei,SC-000154,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,0.0753,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000327_00.wav,edgetts,mandarin,SC-000327,zh-CN-YunyangNeural,0.0754,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001002_01.wav,edgetts,sichuan,SC-001002,zh-CN-YunxiNeural,0.076,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000515_03.wav,edgetts,cantonese,SC-000515,zh-HK-WanLungNeural,0.0762,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000335_02.wav,edgetts,mandarin,SC-000335,zh-CN-YunjianNeural,0.0767,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000697_01.wav,edgetts,henan,SC-000697,zh-CN-shaanxi-XiaoniNeural,0.0771,隐蔽(难检)
data/redteam/factory/segments/sovits_api/mandarin/seg_sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000090_00.wav,sovits_api,mandarin,SC-000090,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,0.0771,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000137_00.wav,edgetts,henan,SC-000137,zh-CN-shaanxi-XiaoniNeural,0.0773,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000490_03.wav,edgetts,cantonese,SC-000490,zh-HK-WanLungNeural,0.0782,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-001645_01.wav,edgetts,dongbei,SC-001645,zh-CN-liaoning-XiaobeiNeural,0.0783,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000599_00.wav,edgetts,henan,SC-000599,zh-CN-shaanxi-XiaoniNeural,0.0783,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000159_01.wav,edgetts,mandarin,SC-000159,zh-CN-YunjianNeural,0.0793,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001002_00.wav,edgetts,sichuan,SC-001002,zh-CN-YunxiNeural,0.0793,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-001286_00.wav,edgetts,cantonese,SC-001286,zh-HK-WanLungNeural,0.0794,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000048_03.wav,sovits_api,cantonese,SC-000048,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,0.0796,隐蔽(难检)
data/redteam/factory/segments/sovits_api/mandarin/seg_sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000086_00.wav,sovits_api,mandarin,SC-000086,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,0.08,隐蔽(难检)
data/redteam/factory/segments/edgetts/cantonese/seg_edgetts_cantonese_zh-HK-WanLungNeural_SC-000625_00.wav,edgetts,cantonese,SC-000625,zh-HK-WanLungNeural,0.0813,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000444_03.wav,edgetts,mandarin,SC-000444,zh-CN-YunjianNeural,0.0814,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-001510_00.wav,edgetts,henan,SC-001510,zh-CN-shaanxi-XiaoniNeural,0.0818,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-001360_00.wav,edgetts,dongbei,SC-001360,zh-CN-liaoning-XiaobeiNeural,0.0822,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000154_00.wav,edgetts,dongbei,SC-000154,zh-CN-liaoning-XiaobeiNeural,0.0824,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000537_00.wav,edgetts,sichuan,SC-000537,zh-CN-YunxiNeural,0.0824,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunxiNeural_SC-000331_00.wav,edgetts,mandarin,SC-000331,zh-CN-YunxiNeural,0.0825,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000159_02.wav,edgetts,mandarin,SC-000159,zh-CN-YunjianNeural,0.083,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001061_01.wav,edgetts,sichuan,SC-001061,zh-CN-YunxiNeural,0.083,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000722_00.wav,edgetts,sichuan,SC-000722,zh-CN-YunxiNeural,0.0838,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-001061_02.wav,edgetts,sichuan,SC-001061,zh-CN-YunxiNeural,0.0841,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-001123_00.wav,edgetts,henan,SC-001123,zh-CN-shaanxi-XiaoniNeural,0.0845,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000235_00.wav,edgetts,mandarin,SC-000235,zh-CN-YunjianNeural,0.0849,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-001457_02.wav,edgetts,sichuan,SC-001457,zh-CN-XiaoxiaoNeural,0.0859,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-001566_00.wav,edgetts,henan,SC-001566,zh-CN-shaanxi-XiaoniNeural,0.0861,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000436_00.wav,edgetts,sichuan,SC-000436,zh-CN-YunxiNeural,0.0868,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunyangNeural_SC-000159_01.wav,edgetts,mandarin,SC-000159,zh-CN-YunyangNeural,0.0872,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-001224_00.wav,edgetts,henan,SC-001224,zh-CN-shaanxi-XiaoniNeural,0.0875,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000511_03.wav,edgetts,mandarin,SC-000511,zh-CN-YunjianNeural,0.0879,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-YunjianNeural_SC-000449_02.wav,edgetts,mandarin,SC-000449,zh-CN-YunjianNeural,0.088,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000103_02.wav,sovits_api,cantonese,SC-000103,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,0.0881,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-001088_03.wav,edgetts,dongbei,SC-001088,zh-CN-liaoning-XiaobeiNeural,0.0883,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000381_02.wav,edgetts,sichuan,SC-000381,zh-CN-YunxiNeural,0.0884,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000599_02.wav,edgetts,henan,SC-000599,zh-CN-shaanxi-XiaoniNeural,0.0885,隐蔽(难检)
data/redteam/factory/segments/edgetts/mandarin/seg_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000069_00.wav,edgetts,mandarin,SC-000069,zh-CN-XiaoxiaoNeural,0.089,隐蔽(难检)
data/redteam/factory/segments/edgetts/sichuan/seg_edgetts_sichuan_zh-CN-YunxiNeural_SC-000722_03.wav,edgetts,sichuan,SC-000722,zh-CN-YunxiNeural,0.0896,隐蔽(难检)
data/redteam/factory/segments/sovits_api/cantonese/seg_sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000048_01.wav,sovits_api,cantonese,SC-000048,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,0.0902,隐蔽(难检)
data/redteam/factory/segments/edgetts/dongbei/seg_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000968_00.wav,edgetts,dongbei,SC-000968,zh-CN-liaoning-XiaobeiNeural,0.0903,隐蔽(难检)
data/redteam/factory/segments/edgetts/henan/seg_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-001352_03.wav,edgetts,henan,SC-001352,zh-CN-shaanxi-XiaoniNeural,0.0905,隐蔽(难检)
